patient,file,start_sec,end_sec,label,channel,frequency_hz,psd_v2_hz,nperseg,units
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,111.0,5.349049778212801e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,112.0,7.370951908296834e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,113.0,9.855743736665245e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,114.0,8.358197392202388e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,115.0,2.479922949694405e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,116.0,6.791737733940045e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,117.0,8.066125504244263e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,118.0,1.356913684585143e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,119.0,1.6326168509213334e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,120.0,6.488492564158989e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,121.0,6.460153326277803e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,122.0,7.44463657954197e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,123.0,6.3187857644695106e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,124.0,8.98971186021856e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,125.0,1.263120959580319e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,126.0,8.552691754151325e-21,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,127.0,1.0550604104262026e-20,256,V2/Hz
chb02,chb02_16+.edf,2980.0,2984.0,1,FP1-F7,128.0,8.31918004514893e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,0.0,2.8723279323693384e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,1.0,8.157885430561979e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,2.0,9.554733684821622e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,3.0,8.080195131311783e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,4.0,4.661350157703827e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,5.0,3.0732097223971394e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,6.0,1.3455936349102705e-10,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,7.0,5.498522835181176e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,8.0,5.488682039996831e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,9.0,3.184087889096193e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,10.0,1.0560875102909958e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,11.0,2.2047246128960583e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,12.0,2.1571401048221748e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,13.0,1.4625898383447608e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,14.0,1.5127450041349323e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,15.0,1.4152587037445818e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,16.0,1.8831779080599778e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,17.0,1.4358812812717298e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,18.0,1.2719664051682321e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,19.0,1.3961204901765858e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,20.0,6.366759401389775e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,21.0,9.83675059242487e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,22.0,1.0698803661730431e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,23.0,5.789439712787432e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,24.0,4.0387055374299596e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,25.0,3.4406817283434406e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,26.0,3.7307953058192874e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,27.0,6.733522450830204e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,28.0,4.554934308923975e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,29.0,8.489667265743972e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,30.0,1.5614376239968854e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,31.0,1.0415002358566896e-11,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,32.0,5.742482991258797e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,33.0,4.51490464842861e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,34.0,4.482297823592921e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,35.0,3.634605339143552e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,36.0,2.8303021988909485e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,37.0,2.602844789994191e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,38.0,4.0957902733327315e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,39.0,4.88464181219313e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,40.0,6.624058116015544e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,41.0,7.697041329286003e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,42.0,8.010035498065812e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,43.0,6.1732941024248894e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,44.0,4.663003615718199e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,45.0,1.4213937212999834e-12,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,46.0,2.574495388611036e-13,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,47.0,5.0164851786237206e-14,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,48.0,1.3142453462431209e-14,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,49.0,1.116996444938551e-15,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,50.0,6.619271562419667e-17,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,51.0,3.8138805133648465e-18,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,52.0,3.520985053447871e-18,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,53.0,1.3678113847609461e-18,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,54.0,2.965108161878402e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,55.0,3.63046512886367e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,56.0,3.509273097963069e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,57.0,1.656009588577675e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,58.0,9.234322479411275e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,59.0,7.079613205137246e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,60.0,5.8020181594659e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,61.0,6.216079192461955e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,62.0,4.802456724367801e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,63.0,2.9648898794509404e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,64.0,2.1225494174799568e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,65.0,6.476086736262582e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,66.0,5.558263486204654e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,67.0,7.849196231911163e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,68.0,8.68833875508316e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,69.0,1.68000311548331e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,70.0,8.226485742360978e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,71.0,1.7160464630689262e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,72.0,1.9058760822816378e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,73.0,4.53786924358019e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,74.0,2.525596276730799e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,75.0,4.744239703569432e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,76.0,2.7236263518837845e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,77.0,2.306198185453744e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,78.0,2.5776158287387316e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,79.0,1.191861136355696e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,80.0,1.5840756723817718e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,81.0,2.0979801059395995e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,82.0,1.0038671757902047e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,83.0,1.0805408892301672e-19,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,84.0,9.359180899090044e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,85.0,4.9527783994351675e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,86.0,4.659607122981855e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,87.0,6.179783162026961e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,88.0,3.964548557560439e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,89.0,1.8695647282979954e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,90.0,1.943056501337214e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,91.0,1.5497897846933302e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,92.0,2.277653619454382e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,93.0,2.4100669349946207e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,94.0,1.2537941944021813e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,95.0,1.4419814872468573e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,96.0,1.622436670446564e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,97.0,6.447006321759756e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,98.0,7.551420831241515e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,99.0,2.0683670209026688e-20,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,100.0,6.33352206478713e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,101.0,4.2647392164386814e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,102.0,4.1229631059965855e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,103.0,9.54709585107749e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,104.0,5.430354119378091e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,105.0,8.555341221255325e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,106.0,1.5837894651584834e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,107.0,1.5624751620907722e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,108.0,1.8384320277410468e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,109.0,2.106667511682198e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,110.0,2.7993955292907268e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,111.0,4.161985286795003e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,112.0,1.350246116154551e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,113.0,2.7245490042409e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,114.0,1.4714673248490387e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,115.0,6.350794511721548e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,116.0,6.886814536430109e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,117.0,8.988930517107884e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,118.0,9.31624786464479e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,119.0,1.635522233208485e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,120.0,2.065071650126165e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,121.0,7.213455971007898e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,122.0,1.2534631901064071e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,123.0,4.6749244458801e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,124.0,5.750257978264873e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,125.0,1.242475440706567e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,126.0,1.1937448762164293e-21,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,127.0,3.6095057260985063e-22,256,V2/Hz
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,128.0,3.692392958556642e-22,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,0.0,7.091858256444563e-10,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,1.0,1.658575948571032e-08,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,2.0,9.458467567017403e-09,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,3.0,1.0522053403585893e-08,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,4.0,4.368099543023825e-09,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,5.0,8.400553841873417e-10,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,6.0,5.01596042747005e-10,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,7.0,2.611585364437028e-10,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,8.0,7.846847430036708e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,9.0,5.261975677406193e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,10.0,8.927789448884222e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,11.0,6.36456098957251e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,12.0,4.809465126393882e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,13.0,5.653181963106565e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,14.0,3.515182535601372e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,15.0,1.5293282619027327e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,16.0,1.4738724155041224e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,17.0,1.1546666351327196e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,18.0,2.8714854418747584e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,19.0,2.1611675318181438e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,20.0,2.6607499883959227e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,21.0,4.7573792040424855e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,22.0,7.424119554820999e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,23.0,6.653647600643163e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,24.0,5.843127641013384e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,25.0,2.030918328086766e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,26.0,2.0568877182676606e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,27.0,3.2443983864897294e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,28.0,2.1987626519074455e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,29.0,2.1114331354159106e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,30.0,3.359993797177179e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,31.0,2.1417981108990073e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,32.0,2.6338691046597323e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,33.0,5.076871071083855e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,34.0,5.1164867372942986e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,35.0,3.763823073758216e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,36.0,2.0374645036705173e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,37.0,1.174387987081252e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,38.0,2.9015348812004088e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,39.0,7.167553730667881e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,40.0,4.315199357534674e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,41.0,3.1427471932215046e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,42.0,5.993440559724602e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,43.0,2.4985269736244575e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,44.0,1.2756146680693626e-11,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,45.0,6.635524771379287e-12,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,46.0,1.6770772435467773e-12,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,47.0,8.109709180821443e-13,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,48.0,1.2427925559874852e-13,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,49.0,1.3337253660186776e-14,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,50.0,1.3534136267607797e-15,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,51.0,7.314308821578019e-17,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,52.0,1.139238370304772e-17,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,53.0,1.3657674313208785e-17,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,54.0,5.671201003786418e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,55.0,1.0601119474256127e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,56.0,9.316060162998114e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,57.0,8.564839100750272e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,58.0,5.661756122934815e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,59.0,4.697337341509988e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,60.0,3.1330179629437114e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,61.0,1.5653562787575202e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,62.0,1.992871043836492e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,63.0,3.596402005286899e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,64.0,3.4217287595979138e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,65.0,5.968364067729911e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,66.0,1.0282098167301724e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,67.0,6.777620051788554e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,68.0,8.893455294054519e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,69.0,1.3496211304848904e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,70.0,3.3836380416111754e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,71.0,9.874840997500263e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,72.0,1.778914544911966e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,73.0,8.730420971579838e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,74.0,1.1955624022555918e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,75.0,3.1806018301472027e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,76.0,2.4662356751512933e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,77.0,5.685586416879719e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,78.0,1.437753154364666e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,79.0,4.949642171218517e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,80.0,2.441961482797961e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,81.0,1.9741216498623352e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,82.0,2.7448958236707537e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,83.0,1.3916299091201965e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,84.0,2.3545161473439163e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,85.0,1.2085523185415112e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,86.0,6.972340571870983e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,87.0,1.2164411459477821e-18,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,88.0,3.2612377046485268e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,89.0,8.630684969215513e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,90.0,7.753297746876757e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,91.0,1.8199669690989404e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,92.0,2.697038883939934e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,93.0,3.294508876375898e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,94.0,9.09273033079774e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,95.0,1.218873671994894e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,96.0,1.1772388862831808e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,97.0,7.180027171825225e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,98.0,1.0352551463593301e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,99.0,2.1148028028964106e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,100.0,2.593624682017172e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,101.0,2.924489011822756e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,102.0,2.979064988467522e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,103.0,9.767928568982458e-20,256,V2/Hz
